title,company,salary,location,summary
Integrated Care Analytics Services Lead Developer (UK wide),KPMG,,Manchester,"
Advanced analytics including exploiting modern data science techniques like machine learning and applied statistics to extract valuable data insights.
"
newData Scientist,Lumilinks,"£30,000 - £40,000 a year",United Kingdom•Remote,"
We’ve got massive plans to disrupt the data industry and we are looking for a quick-learning, curious, and creative thinking data scientist and analysts to join…
"
Senior Deep Learning / AI Engineer,Warman O'Brien,"Up to £100,000 a year",Manchester•Remote,"
Senior Deep Learning/ AI Engineer - Market Leading Biotech – Remote*.
What is it like to work here?*.
What will you be doing?*.
What you’ll get in return: *.
"
Principal Technology Advisor - AI,Information Commissioner's Office,"£49,549 - £63,200 a year",Wilmslow,"
The ICO’s technology group deals with some of the most complex privacy, data rights, data protection and emerging technology issues that society faces.
"
Machine Learning and AI Engineer,Nigel Frank International Limited,"£45,000 - £60,000 a year",Manchester,"
Create and utilise algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
Senior DevOps Engineer,Brambles Group,,Manchester,"
Installed, operated, and managed several data science and machine learning frameworks, or developed own data science methodologies.
Job Type: Regular Full-Time.
"
Senior Lecturer in Data Science,The University of Manchester,"£53,348 - £69,557 a year",Manchester M13 9PL,"
The School of Social Sciences is seeking a Senior Lecturer in Data Science.
It is essential that all teaching staff on the programme are research active and…
"
Big Data Scientist,Nexus Recruitment,"£75,000 - £90,000 a year",Manchester,"
Model using advanced statistical/ mathematical models, predict and segment data to hypothesize/ evolve uses cases to monetize data and generate other business…
"
newData Science Senior Manager,JD,,Bury BL9 8RR,"
Provide thought leadership in data science techniques within a big data environment and applying cutting-edge data mining techniques,.
"
Artificial Intelligence Engineer,Nigel Frank International Limited,"£55,000 - £65,000 a year",Manchester•Remote,"
Creating and utilising algorithms and models to mine big data stores, improve models, and clean data for uniformity and accuracy.
"
Machine Learning & Artificial Intelligence Engineer (ML & AI...,ANS,,Manchester,"
Create and utilize algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
Head of Data Science – Manchester - £70-120K,Consult RPM,"£100,000 a year",Manchester,"
The Head of Data Science will play a key roll in growing the business using a plethora of data science skills.
Team Development and management of junior staff.
"
newSolutions Lead - Product,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
newTechnical Product Marketing Manager,Peak AI,,Manchester M1,"
Experience working with or as a data scientist a plus.
The Technical Product Marketing Manager role is responsible for developing and executing go-to-market…
"
newProduct Manager - Solutions,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Integrated Care Analytics Services Lead Developer (UK wide),KPMG,,Manchester,"
Advanced analytics including exploiting modern data science techniques like machine learning and applied statistics to extract valuable data insights.
"
Senior Deep Learning / AI Engineer,Warman O'Brien,"Up to £100,000 a year",Manchester•Remote,"
You will be designing and applying Deep Learning Algorithms and models to increase the accuracy, throughput, and reproducibility of genome interpretation.
"
Machine Learning Engineer,UL,,Warrington•Remote,"
Work on data ingest, data enrichment, analytics, machine learning and artificial intelligence.
Experience using statistical computer languages (Python, R, SQL,…
"
Principal Technology Advisor - AI,Information Commissioner's Office,"£49,549 - £63,200 a year",Wilmslow,"
The ICO’s technology group deals with some of the most complex privacy, data rights, data protection and emerging technology issues that society faces.
"
Machine Learning and AI Engineer,Nigel Frank International Limited,"£45,000 - £60,000 a year",Manchester,"
Create and utilise algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
Senior DevOps Engineer,Brambles Group,,Manchester,"
Installed, operated, and managed several data science and machine learning frameworks, or developed own data science methodologies.
Job Type: Regular Full-Time.
"
Senior Lecturer in Data Science,The University of Manchester,"£53,348 - £69,557 a year",Manchester M13 9PL,"
The School of Social Sciences is seeking a Senior Lecturer in Data Science.
It is essential that all teaching staff on the programme are research active and…
"
Big Data Scientist,Nexus Recruitment,"£75,000 - £90,000 a year",Manchester,"
Model using advanced statistical/ mathematical models, predict and segment data to hypothesize/ evolve uses cases to monetize data and generate other business…
"
newData Science Senior Manager,JD,,Bury BL9 8RR,"
Provide thought leadership in data science techniques within a big data environment and applying cutting-edge data mining techniques,.
"
Artificial Intelligence Engineer,Nigel Frank International Limited,"£55,000 - £65,000 a year",Manchester•Remote,"
Creating and utilising algorithms and models to mine big data stores, improve models, and clean data for uniformity and accuracy.
"
Machine Learning & Artificial Intelligence Engineer (ML & AI...,ANS,,Manchester,"
Create and utilize algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
Head of Data Science – Manchester - £70-120K,Consult RPM,"£100,000 a year",Manchester,"
The Head of Data Science will play a key roll in growing the business using a plethora of data science skills.
Team Development and management of junior staff.
"
newSolutions Lead - Product,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
newTechnical Product Marketing Manager,Peak AI,,Manchester M1,"
Experience working with or as a data scientist a plus.
The Technical Product Marketing Manager role is responsible for developing and executing go-to-market…
"
newProduct Manager - Solutions,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Integrated Care Analytics Services Lead Developer (UK wide),KPMG,,Manchester,"
Advanced analytics including exploiting modern data science techniques like machine learning and applied statistics to extract valuable data insights.
"
newData Scientist,Lumilinks,"£30,000 - £45,000 a year",United Kingdom•Remote,"
This job would suit an entry level data engineer or analyst with 2-3 years strong SQL experience.
You must have a keen interest in analytics and data, be…
"
Senior Deep Learning / AI Engineer,Warman O'Brien,"Up to £100,000 a year",Manchester•Remote,"
You will be designing and applying Deep Learning Algorithms and models to increase the accuracy, throughput, and reproducibility of genome interpretation.
"
Principal Technology Advisor - AI,Information Commissioner's Office,"£49,549 - £63,200 a year",Wilmslow,"
The ICO’s technology group deals with some of the most complex privacy, data rights, data protection and emerging technology issues that society faces.
"
Machine Learning and AI Engineer,Nigel Frank International Limited,"£45,000 - £60,000 a year",Manchester,"
Create and utilise algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
Senior DevOps Engineer,Brambles Group,,Manchester,"
Installed, operated, and managed several data science and machine learning frameworks, or developed own data science methodologies.
Job Type: Regular Full-Time.
"
Senior Lecturer in Data Science,The University of Manchester,"£53,348 - £69,557 a year",Manchester M13 9PL,"
The School of Social Sciences is seeking a Senior Lecturer in Data Science.
It is essential that all teaching staff on the programme are research active and…
"
Big Data Scientist,Nexus Recruitment,"£75,000 - £90,000 a year",Manchester,"
Model using advanced statistical/ mathematical models, predict and segment data to hypothesize/ evolve uses cases to monetize data and generate other business…
"
newData Science Senior Manager,JD,,Bury BL9 8RR,"
Provide thought leadership in data science techniques within a big data environment and applying cutting-edge data mining techniques,.
"
Artificial Intelligence Engineer,Nigel Frank International Limited,"£55,000 - £65,000 a year",Manchester•Remote,"
Creating and utilising algorithms and models to mine big data stores, improve models, and clean data for uniformity and accuracy.
"
Machine Learning & Artificial Intelligence Engineer (ML & AI...,ANS,,Manchester,"
Create and utilize algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
Head of Data Science – Manchester - £70-120K,Consult RPM,"£100,000 a year",Manchester,"
The Head of Data Science will play a key roll in growing the business using a plethora of data science skills.
Team Development and management of junior staff.
"
newSolutions Lead - Product,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
newTechnical Product Marketing Manager,Peak AI,,Manchester M1,"
Experience working with or as a data scientist a plus.
The Technical Product Marketing Manager role is responsible for developing and executing go-to-market…
"
newProduct Manager - Solutions,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Integrated Care Analytics Services Lead Developer (UK wide),KPMG,,Manchester,"
Advanced analytics including exploiting modern data science techniques like machine learning and applied statistics to extract valuable data insights.
"
Senior Deep Learning / AI Engineer,Warman O'Brien,"Up to £100,000 a year",Manchester•Remote,"
You will be designing and applying Deep Learning Algorithms and models to increase the accuracy, throughput, and reproducibility of genome interpretation.
"
Principal Technology Advisor - AI,Information Commissioner's Office,"£49,549 - £63,200 a year",Wilmslow,"
The ICO’s technology group deals with some of the most complex privacy, data rights, data protection and emerging technology issues that society faces.
"
Machine Learning Engineer,UL,,Warrington•Remote,"
Work on data ingest, data enrichment, analytics, machine learning and artificial intelligence.
Experience using statistical computer languages (Python, R, SQL,…
"
Machine Learning and AI Engineer,Nigel Frank International Limited,"£45,000 - £60,000 a year",Manchester,"
Create and utilise algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
Senior DevOps Engineer,Brambles Group,,Manchester,"
Installed, operated, and managed several data science and machine learning frameworks, or developed own data science methodologies.
Job Type: Regular Full-Time.
"
Senior Lecturer in Data Science,The University of Manchester,"£53,348 - £69,557 a year",Manchester M13 9PL,"
The School of Social Sciences is seeking a Senior Lecturer in Data Science.
It is essential that all teaching staff on the programme are research active and…
"
Big Data Scientist,Nexus Recruitment,"£75,000 - £90,000 a year",Manchester,"
Model using advanced statistical/ mathematical models, predict and segment data to hypothesize/ evolve uses cases to monetize data and generate other business…
"
newData Science Senior Manager,JD,,Bury BL9 8RR,"
Provide thought leadership in data science techniques within a big data environment and applying cutting-edge data mining techniques,.
"
Artificial Intelligence Engineer,Nigel Frank International Limited,"£55,000 - £65,000 a year",Manchester•Remote,"
Creating and utilising algorithms and models to mine big data stores, improve models, and clean data for uniformity and accuracy.
"
Machine Learning & Artificial Intelligence Engineer (ML & AI...,ANS,,Manchester,"
Create and utilize algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
newData Scientist,Lumilinks,"£30,000 - £45,000 a year",United Kingdom•Remote,"
This job would suit an entry level data engineer or analyst with 2-3 years strong SQL experience.
You must have a keen interest in analytics and data, be…
"
Head of Data Science – Manchester - £70-120K,Consult RPM,"£100,000 a year",Manchester,"
The Head of Data Science will play a key roll in growing the business using a plethora of data science skills.
Team Development and management of junior staff.
"
newSolutions Lead - Product,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
newTechnical Product Marketing Manager,Peak AI,,Manchester M1,"
Experience working with or as a data scientist a plus.
The Technical Product Marketing Manager role is responsible for developing and executing go-to-market…
"
newProduct Manager - Solutions,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Integrated Care Analytics Services Lead Developer (UK wide),KPMG,,Manchester,"
Advanced analytics including exploiting modern data science techniques like machine learning and applied statistics to extract valuable data insights.
"
Senior Deep Learning / AI Engineer,Warman O'Brien,"Up to £100,000 a year",Manchester•Remote,"
You will be designing and applying Deep Learning Algorithms and models to increase the accuracy, throughput, and reproducibility of genome interpretation.
"
Principal Technology Advisor - AI,Information Commissioner's Office,"£49,549 - £63,200 a year",Wilmslow,"
The ICO’s technology group deals with some of the most complex privacy, data rights, data protection and emerging technology issues that society faces.
"
Machine Learning and AI Engineer,Nigel Frank International Limited,"£45,000 - £60,000 a year",Manchester,"
Create and utilise algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
Senior DevOps Engineer,Brambles Group,,Manchester,"
Installed, operated, and managed several data science and machine learning frameworks, or developed own data science methodologies.
Job Type: Regular Full-Time.
"
Senior Data Science Engineer,Searchability,"£50,000 - £75,000 a year",Manchester,"
Techniques and toolkits for data cleansing, data processing and data preparation.
Any experience with techniques and toolkits for combining data or analysing…
"
Senior Lecturer in Data Science,The University of Manchester,"£53,348 - £69,557 a year",Manchester M13 9PL,"
The School of Social Sciences is seeking a Senior Lecturer in Data Science.
It is essential that all teaching staff on the programme are research active and…
"
Big Data Scientist,Nexus Recruitment,"£75,000 - £90,000 a year",Manchester,"
Model using advanced statistical/ mathematical models, predict and segment data to hypothesize/ evolve uses cases to monetize data and generate other business…
"
newData Science Senior Manager,JD,,Bury BL9 8RR,"
Provide thought leadership in data science techniques within a big data environment and applying cutting-edge data mining techniques,.
"
Artificial Intelligence Engineer,Nigel Frank International Limited,"£55,000 - £65,000 a year",Manchester•Remote,"
Creating and utilising algorithms and models to mine big data stores, improve models, and clean data for uniformity and accuracy.
"
Machine Learning & Artificial Intelligence Engineer (ML & AI...,ANS,,Manchester,"
Create and utilize algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
Head of Data Science – Manchester - £70-120K,Consult RPM,"£100,000 a year",Manchester,"
The Head of Data Science will play a key roll in growing the business using a plethora of data science skills.
Team Development and management of junior staff.
"
newSolutions Lead - Product,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
newTechnical Product Marketing Manager,Peak AI,,Manchester M1,"
Experience working with or as a data scientist a plus.
The Technical Product Marketing Manager role is responsible for developing and executing go-to-market…
"
newProduct Manager - Solutions,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Integrated Care Analytics Services Lead Developer (UK wide),KPMG,,Manchester,"
Advanced analytics including exploiting modern data science techniques like machine learning and applied statistics to extract valuable data insights.
"
Senior Deep Learning / AI Engineer,Warman O'Brien,"Up to £100,000 a year",Manchester•Remote,"
You will be designing and applying Deep Learning Algorithms and models to increase the accuracy, throughput, and reproducibility of genome interpretation.
"
Principal Technology Advisor - AI,Information Commissioner's Office,"£49,549 - £63,200 a year",Wilmslow,"
The ICO’s technology group deals with some of the most complex privacy, data rights, data protection and emerging technology issues that society faces.
"
Machine Learning and AI Engineer,Nigel Frank International Limited,"£45,000 - £60,000 a year",Manchester,"
Create and utilise algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
Senior DevOps Engineer,Brambles Group,,Manchester,"
Installed, operated, and managed several data science and machine learning frameworks, or developed own data science methodologies.
Job Type: Regular Full-Time.
"
Senior Data Science Engineer,Searchability,"£50,000 - £75,000 a year",Manchester,"
Techniques and toolkits for data cleansing, data processing and data preparation.
Any experience with techniques and toolkits for combining data or analysing…
"
Senior Lecturer in Data Science,The University of Manchester,"£53,348 - £69,557 a year",Manchester M13 9PL,"
The School of Social Sciences is seeking a Senior Lecturer in Data Science.
It is essential that all teaching staff on the programme are research active and…
"
Big Data Scientist,Nexus Recruitment,"£75,000 - £90,000 a year",Manchester,"
Model using advanced statistical/ mathematical models, predict and segment data to hypothesize/ evolve uses cases to monetize data and generate other business…
"
newData Science Senior Manager,JD,,Bury BL9 8RR,"
Provide thought leadership in data science techniques within a big data environment and applying cutting-edge data mining techniques,.
"
Artificial Intelligence Engineer,Nigel Frank International Limited,"£55,000 - £65,000 a year",Manchester•Remote,"
Creating and utilising algorithms and models to mine big data stores, improve models, and clean data for uniformity and accuracy.
"
Machine Learning & Artificial Intelligence Engineer (ML & AI...,ANS,,Manchester,"
Create and utilize algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
Head of Data Science – Manchester - £70-120K,Consult RPM,"£100,000 a year",Manchester,"
The Head of Data Science will play a key roll in growing the business using a plethora of data science skills.
Team Development and management of junior staff.
"
newSolutions Lead - Product,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
newTechnical Product Marketing Manager,Peak AI,,Manchester M1,"
Experience working with or as a data scientist a plus.
The Technical Product Marketing Manager role is responsible for developing and executing go-to-market…
"
newProduct Manager - Solutions,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Integrated Care Analytics Services Lead Developer (UK wide),KPMG,,Manchester,"
Advanced analytics including exploiting modern data science techniques like machine learning and applied statistics to extract valuable data insights.
"
Senior Deep Learning / AI Engineer,Warman O'Brien,"Up to £100,000 a year",Manchester•Remote,"
You will be designing and applying Deep Learning Algorithms and models to increase the accuracy, throughput, and reproducibility of genome interpretation.
"
Principal Technology Advisor - AI,Information Commissioner's Office,"£49,549 - £63,200 a year",Wilmslow,"
The ICO’s technology group deals with some of the most complex privacy, data rights, data protection and emerging technology issues that society faces.
"
Machine Learning and AI Engineer,Nigel Frank International Limited,"£45,000 - £60,000 a year",Manchester,"
Create and utilise algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
Senior DevOps Engineer,Brambles Group,,Manchester,"
Installed, operated, and managed several data science and machine learning frameworks, or developed own data science methodologies.
Job Type: Regular Full-Time.
"
Senior Data Science Engineer,Searchability,"£50,000 - £75,000 a year",Manchester,"
Techniques and toolkits for data cleansing, data processing and data preparation.
Any experience with techniques and toolkits for combining data or analysing…
"
Senior Lecturer in Data Science,The University of Manchester,"£53,348 - £69,557 a year",Manchester M13 9PL,"
This post is part of a larger recruitment of ten data science posts during 2021-22 to expand the existing vibrant staff team.
"
Big Data Scientist,Nexus Recruitment,"£75,000 - £90,000 a year",Manchester,"
Model using advanced statistical/ mathematical models, predict and segment data to hypothesize/ evolve uses cases to monetize data and generate other business…
"
newData Science Senior Manager,JD,,Bury BL9 8RR,"
Provide thought leadership in data science techniques within a big data environment and applying cutting-edge data mining techniques,.
"
Artificial Intelligence Engineer,Nigel Frank International Limited,"£55,000 - £65,000 a year",Manchester•Remote,"
Creating and utilising algorithms and models to mine big data stores, improve models, and clean data for uniformity and accuracy.
"
Machine Learning & Artificial Intelligence Engineer (ML & AI...,ANS,,Manchester,"
Create and utilize algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
Head of Data Science – Manchester - £70-120K,Consult RPM,"£100,000 a year",Manchester,"
As an experienced Head of Data Science, you will be an expert in machine learning and will have a passion for data science across all areas of data science to…
"
newSolutions Lead - Product,Peak AI,,Manchester M1,"
Connecting data sets from across an organisation to provide predictive insight and recommended actions, the Peak platform directs fast and effective decision…
"
newTechnical Product Marketing Manager,Peak AI,,Manchester M1,"
Experience working with or as a data scientist a plus.
Connecting data sets from across an organisation to provide predictive insight and recommended actions,…
"
newProduct Manager - Solutions,Peak AI,,Manchester M1,"
Connecting data sets from across an organisation to provide predictive insight and recommended actions, the Peak platform directs fast and effective decision…
"
Integrated Care Analytics Services Lead Developer (UK wide),KPMG,,Manchester,"
Advanced analytics including exploiting modern data science techniques like machine learning and applied statistics to extract valuable data insights.
"
Senior Deep Learning / AI Engineer,Warman O'Brien,"Up to £100,000 a year",Manchester•Remote,"
Senior Deep Learning/ AI Engineer - Market Leading Biotech – Remote*.
What is it like to work here?*.
What will you be doing?*.
What you’ll get in return: *.
"
Principal Technology Advisor - AI,Information Commissioner's Office,"£49,549 - £63,200 a year",Wilmslow,"
The ICO’s technology group deals with some of the most complex privacy, data rights, data protection and emerging technology issues that society faces.
"
Machine Learning and AI Engineer,Nigel Frank International Limited,"£45,000 - £60,000 a year",Manchester,"
Create and utilise algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
Senior DevOps Engineer,Brambles Group,,Manchester,"
Installed, operated, and managed several data science and machine learning frameworks, or developed own data science methodologies.
Job Type: Regular Full-Time.
"
Senior Lecturer in Data Science,The University of Manchester,"£53,348 - £69,557 a year",Manchester M13 9PL,"
The School of Social Sciences is seeking a Senior Lecturer in Data Science.
It is essential that all teaching staff on the programme are research active and…
"
Big Data Scientist,Nexus Recruitment,"£75,000 - £90,000 a year",Manchester,"
Model using advanced statistical/ mathematical models, predict and segment data to hypothesize/ evolve uses cases to monetize data and generate other business…
"
newData Science Senior Manager,JD,,Bury BL9 8RR,"
Provide thought leadership in data science techniques within a big data environment and applying cutting-edge data mining techniques,.
"
Artificial Intelligence Engineer,Nigel Frank International Limited,"£55,000 - £65,000 a year",Manchester•Remote,"
Creating and utilising algorithms and models to mine big data stores, improve models, and clean data for uniformity and accuracy.
"
Machine Learning & Artificial Intelligence Engineer (ML & AI...,ANS,,Manchester,"
Create and utilize algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
newData Scientist,Lumilinks,"£30,000 - £40,000 a year",United Kingdom•Remote,"
This job would suit a junior level data analyst/scientist with 2+ years SQL and/or visualisation experience.
You must have a keen interest in data understanding…
"
Head of Data Science – Manchester - £70-120K,Consult RPM,"£100,000 a year",Manchester,"
The Head of Data Science will play a key roll in growing the business using a plethora of data science skills.
Team Development and management of junior staff.
"
newSolutions Lead - Product,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
newTechnical Product Marketing Manager,Peak AI,,Manchester M1,"
Experience working with or as a data scientist a plus.
The Technical Product Marketing Manager role is responsible for developing and executing go-to-market…
"
newProduct Manager - Solutions,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Integrated Care Analytics Services Lead Developer (UK wide),KPMG,,Manchester,"
Advanced analytics including exploiting modern data science techniques like machine learning and applied statistics to extract valuable data insights.
"
Senior Deep Learning / AI Engineer,Warman O'Brien,"Up to £100,000 a year",Manchester•Remote,"
You will be designing and applying Deep Learning Algorithms and models to increase the accuracy, throughput, and reproducibility of genome interpretation.
"
Principal Technology Advisor - AI,Information Commissioner's Office,"£49,549 - £63,200 a year",Wilmslow,"
The ICO’s technology group deals with some of the most complex privacy, data rights, data protection and emerging technology issues that society faces.
"
Machine Learning and AI Engineer,Nigel Frank International Limited,"£45,000 - £60,000 a year",Manchester,"
Create and utilise algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
Senior DevOps Engineer,Brambles Group,,Manchester,"
Installed, operated, and managed several data science and machine learning frameworks, or developed own data science methodologies.
Job Type: Regular Full-Time.
"
Senior Lecturer in Data Science,The University of Manchester,"£53,348 - £69,557 a year",Manchester M13 9PL,"
The School of Social Sciences is seeking a Senior Lecturer in Data Science.
It is essential that all teaching staff on the programme are research active and…
"
Big Data Scientist,Nexus Recruitment,"£75,000 - £90,000 a year",Manchester,"
Model using advanced statistical/ mathematical models, predict and segment data to hypothesize/ evolve uses cases to monetize data and generate other business…
"
newData Science Senior Manager,JD,,Bury BL9 8RR,"
Provide thought leadership in data science techniques within a big data environment and applying cutting-edge data mining techniques,.
"
Artificial Intelligence Engineer,Nigel Frank International Limited,"£55,000 - £65,000 a year",Manchester•Remote,"
Creating and utilising algorithms and models to mine big data stores, improve models, and clean data for uniformity and accuracy.
"
Machine Learning & Artificial Intelligence Engineer (ML & AI...,ANS,,Manchester,"
Create and utilize algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
Head of Data Science – Manchester - £70-120K,Consult RPM,"£100,000 a year",Manchester,"
The Head of Data Science will play a key roll in growing the business using a plethora of data science skills.
Team Development and management of junior staff.
"
newSolutions Lead - Product,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
newTechnical Product Marketing Manager,Peak AI,,Manchester M1,"
Experience working with or as a data scientist a plus.
The Technical Product Marketing Manager role is responsible for developing and executing go-to-market…
"
newProduct Manager - Solutions,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Integrated Care Analytics Services Lead Developer (UK wide),KPMG,,Manchester,"
Advanced analytics including exploiting modern data science techniques like machine learning and applied statistics to extract valuable data insights.
"
Senior Deep Learning / AI Engineer,Warman O'Brien,"Up to £100,000 a year",Manchester•Remote,"
You will be designing and applying Deep Learning Algorithms and models to increase the accuracy, throughput, and reproducibility of genome interpretation.
"
Principal Technology Advisor - AI,Information Commissioner's Office,"£49,549 - £63,200 a year",Wilmslow,"
The ICO’s technology group deals with some of the most complex privacy, data rights, data protection and emerging technology issues that society faces.
"
Machine Learning and AI Engineer,Nigel Frank International Limited,"£45,000 - £60,000 a year",Manchester,"
Create and utilise algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
newData Scientist,Lumilinks,"£30,000 - £40,000 a year",United Kingdom•Remote,"
This job would suit a junior level data analyst/scientist with 2+ years SQL and/or visualisation experience.
You must have a keen interest in data understanding…
"
Senior DevOps Engineer,Brambles Group,,Manchester,"
Installed, operated, and managed several data science and machine learning frameworks, or developed own data science methodologies.
Job Type: Regular Full-Time.
"
newSenior Data Scientist - Contract - Belfast,Red Kite Resourcing Ltd,,Antrim BT41•Temporarily Remote,"
We have an immediate opening for an experienced Data Scientist to join our leading financial client in Belfast's quotation practice to maximise the best way to…
"
newApplied Scientist / Engineer,Camlin Group,,Lisburn BT28,"
Sound knowledge and experience in data analysis.
Mentor junior and mid-level applied scientists as required.
Strong analytical skills, data-driven mindset, and…
"
Data Scientist (Computer Vision),MBN Recruitment Solutions,"£30,000 a year",Belfast,"
MBNs client, one of London’s most exciting Agri-Tech start-ups are doubling both their Data Science and Engineering teams following their successful funding…
"
Data Scientist,Hunter Savage,,Belfast,"
Proven experience in data modelling, data mining, machine learning and both structured and unstructured data analytics.
Very competitive salary and benefits.
"
"Manager, Technology, Data & Analytics, Information Strategy",EY,,Belfast BT2,"
Deliver client executive advisory consulting and D&A strategy enablement.
Information Strategy roadmap development and adoption.
"
Data Analytics (Senior Consultant),Deloitte,,Belfast,"
Design of data pipelines for data ingestion and data transformation and ensure the reconciliation and accuracy of the data.
Strong Knowledge of Excel and VBA.
"
Senior Manager - Data Scientist/AI Engineer,EY,,Belfast BT2,"
Used a data visualisation technology, like Tableau, Power BI or Qlik.
Worked with open source data science libraries and understand how to apply them to various…
"
Machine Learning Engineer,BazaarVoice,,Belfast,"
3+ years experience in leveraging Data Science and AI/ML frameworks to ingest and prepare data to build AI/ML models.
"
Markets Analytics Manager - VP,Citi,,Belfast,"
You will help a team of market analysts and data scientist co-ordinate projects and manage timelines across this regulatory body of work.
"
Machine Learning Research Engineer (Optimization),Oosto,,Belfast,"
Our vision is to offer end-end fully automated solution to developers and researchers, with which they will be able to optimize and deploy AI capabilities to…
"
"Executive, Decision Analytics & Modelling, UK&I, EY Belfast",EY,,Belfast BT2,"
Our work typically involves constructing purpose-built databases storing large client datasets for our analytical models, using data transformation tools,…
"
DSP Algorithm Machine Learning Engineer,IC Resources,"£35,000 - £50,000 a year",Belfast,"
Any experience of biomedical (or biological) data analysis or Real-time embedded software optimisation would be a considerable plus.
"
Lead Analytics & Digital Developer,Abacus Professional Recruitment,"£43,000 - £50,000 a year",Belfast•Remote,"
Executing exploratory analysis projects and building data science solutions for senior mgmt. to support proactive risk management.
"
Senior Analytics & Digital Developer,Abacus Professional Recruitment,"£35,000 - £43,000 a year",Belfast•Remote,"
Executing exploratory analysis projects and building data science solutions for senior mgmt. to support proactive risk management.
"
"Senior Executive (Manager), Decision Analytics & Modelling,...",EY,,Belfast BT2,"
Our work typically involves constructing purpose-built databases storing large client datasets for our analytical models, using data transformation tools,…
"
newSenior Data Scientist - Contract - Belfast,Red Kite Resourcing Ltd,,Antrim BT41•Temporarily Remote,"
We have an immediate opening for an experienced Data Scientist to join our leading financial client in Belfast's quotation practice to maximise the best way to…
"
newApplied Scientist / Engineer,Camlin Group,,Lisburn BT28,"
Sound knowledge and experience in data analysis.
Mentor junior and mid-level applied scientists as required.
Strong analytical skills, data-driven mindset, and…
"
Data Scientist (Computer Vision),MBN Recruitment Solutions,"£30,000 a year",Belfast,"
MBNs client, one of London’s most exciting Agri-Tech start-ups are doubling both their Data Science and Engineering teams following their successful funding…
"
Data Scientist,Hunter Savage,,Belfast,"
Proven experience in data modelling, data mining, machine learning and both structured and unstructured data analytics.
Very competitive salary and benefits.
"
